Project Number,Date,Day Number,Cost Per Day,Revenue Per Day,Cumulative Cost,Cumulative Revenue
111,2025-01-10,275,4423.299844,4993.995826,882246.0693,1043664.978
111,2025-01-11,276,0,0,882246.0693,1043664.978
111,2025-01-12,277,0,0,882246.0693,1043664.978
111,2025-01-13,278,4423.299844,4993.995826,886669.3692,1048658.973
111,2025-01-14,279,4423.299844,4993.995826,891092.669,1053652.969
111,2025-01-15,280,4423.299844,4993.995826,895515.9689,1058646.965
111,2025-01-16,281,4423.299844,4993.995826,899939.2687,1063640.961
111,2025-01-17,282,4423.299844,4993.995826,904362.5686,1068634.957
111,2025-01-18,283,0,0,904362.5686,1068634.957
111,2025-01-19,284,0,0,904362.5686,1068634.957
111,2025-01-20,285,4423.299844,4993.995826,908785.8684,1073628.953
111,2025-01-21,286,4423.299844,4993.995826,913209.1682,1078622.948
111,2025-01-22,287,4423.299844,4993.995826,917632.4681,1083616.944
111,2025-01-23,288,4423.299844,4993.995826,922055.7679,1088610.94
111,2025-01-24,289,4423.299844,4993.995826,926479.0678,1093604.936
111,2025-01-25,290,0,0,926479.0678,1093604.936
111,2025-01-26,291,0,0,926479.0678,1093604.936
111,2025-01-27,292,4423.299844,4993.995826,930902.3676,1098598.932
111,2025-01-28,293,4423.299844,4993.995826,935325.6675,1103592.928
111,2025-01-29,294,4423.299844,4993.995826,939748.9673,1108586.923
111,2025-01-30,295,4423.299844,4993.995826,944172.2672,1113580.919
111,2025-01-31,296,4423.299844,4993.995826,948595.567,1118574.915
111,2025-02-01,297,0,0,948595.567,1118574.915
111,2025-02-02,298,0,0,948595.567,1118574.915
111,2025-02-03,299,4423.299844,4993.995826,953018.8668,1123568.911
111,2025-02-04,300,4423.299844,4993.995826,957442.1667,1128562.907
111,2025-02-05,301,4423.299844,4993.995826,961865.4665,1133556.903
111,2025-02-06,302,4423.299844,4993.995826,966288.7664,1138550.898
111,2025-02-07,303,4423.299844,4993.995826,970712.0662,1143544.894
111,2025-02-08,304,0,0,970712.0662,1143544.894
111,2025-02-09,305,0,0,970712.0662,1143544.894
111,2025-02-10,306,4423.299844,4993.995826,975135.3661,1148538.89
111,2025-02-11,307,4423.299844,4993.995826,979558.6659,1153532.886
111,2025-02-12,308,4423.299844,4993.995826,983981.9658,1158526.882
111,2025-02-13,309,4423.299844,4993.995826,988405.2656,1163520.877
111,2025-02-14,310,4423.299844,4993.995826,992828.5654,1168514.873
111,2025-02-15,311,0,0,992828.5654,1168514.873
111,2025-02-16,312,0,0,992828.5654,1168514.873
111,2025-02-17,313,4423.299844,4993.995826,997251.8653,1173508.869
111,2025-02-18,314,4423.299844,4993.995826,1001675.165,1178502.865
111,2025-02-19,315,4423.299844,4993.995826,1006098.465,1183496.861
111,2025-02-20,316,4423.299844,4993.995826,1010521.765,1188490.857
111,2025-02-21,317,4423.299844,4993.995826,1014945.065,1193484.852
111,2025-02-22,318,0,0,1014945.065,1193484.852
111,2025-02-23,319,0,0,1014945.065,1193484.852
111,2025-02-24,320,4423.299844,4993.995826,1019368.365,1198478.848
111,2025-02-25,321,4423.299844,4993.995826,1023791.664,1203472.844
111,2025-02-26,322,4423.299844,4993.995826,1028214.964,1208466.84
111,2025-02-27,323,4423.299844,4993.995826,1032638.264,1213460.836
111,2025-02-28,324,4423.299844,4993.995826,1037061.564,1218454.832
111,2025-03-01,325,0,0,1037061.564,1218454.832
111,2025-03-02,326,0,0,1037061.564,1218454.832
111,2025-03-03,327,4423.299844,4993.995826,1041484.864,1223448.827
111,2025-03-04,328,4423.299844,4993.995826,1045908.164,1228442.823
111,2025-03-05,329,4423.299844,4993.995826,1050331.463,1233436.819
111,2025-03-06,330,4423.299844,4993.995826,1054754.763,1238430.815
111,2025-03-07,331,4423.299844,4993.995826,1059178.063,1243424.811
111,2025-03-08,332,0,0,1059178.063,1243424.811
111,2025-03-09,333,0,0,1059178.063,1243424.811
111,2025-03-10,334,4423.299844,4993.995826,1063601.363,1248418.807
111,2025-03-11,335,4423.299844,4993.995826,1068024.663,1253412.802
111,2025-03-12,336,4423.299844,4993.995826,1072447.963,1258406.798
111,2025-03-13,337,4423.299844,4993.995826,1076871.262,1263400.794
111,2025-03-14,338,4423.299844,4993.995826,1081294.562,1268394.79
111,2025-03-15,339,0,0,1081294.562,1268394.79
111,2025-03-16,340,0,0,1081294.562,1268394.79
111,2025-03-17,341,4423.299844,4993.995826,1085717.862,1273388.786
111,2025-03-18,342,4423.299844,4993.995826,1090141.162,1278382.781
111,2025-03-19,343,4423.299844,4993.995826,1094564.462,1283376.777
111,2025-03-20,344,4423.299844,4993.995826,1098987.762,1288370.773
111,2025-03-21,345,4423.299844,4993.995826,1103411.062,1293364.769
111,2025-03-22,346,0,0,1103411.062,1293364.769
111,2025-03-23,347,0,0,1103411.062,1293364.769
111,2025-03-24,348,4423.299844,4993.995826,1107834.361,1298358.765
111,2025-03-25,349,4423.299844,4993.995826,1112257.661,1303352.761
111,2025-03-26,350,4423.299844,4993.995826,1116680.961,1308346.756
111,2025-03-27,351,4423.299844,4993.995826,1121104.261,1313340.752
111,2025-03-28,352,433.2998444,485.2958257,1121537.561,1313826.048
111,2025-03-29,353,0,0,1121537.561,1313826.048
111,2025-03-30,354,0,0,1121537.561,1313826.048
111,2025-03-31,355,433.2998444,485.2958257,1121970.861,1314311.344
111,2025-04-01,356,433.2998444,485.2958257,1122404.16,1314796.64
111,2025-04-02,357,433.2998444,485.2958257,1122837.46,1315281.936
111,2025-04-03,358,433.2998444,485.2958257,1123270.76,1315767.231
111,2025-04-04,359,433.2998444,485.2958257,1123704.06,1316252.527
111,2025-04-05,360,0,0,1123704.06,1316252.527
111,2025-04-06,361,0,0,1123704.06,1316252.527
112,2024-05-01,1,490.3822086,622.7854049,490.3822086,622.7854049
112,2024-05-02,2,490.3822086,622.7854049,980.7644172,1245.57081
112,2024-05-03,3,490.3822086,622.7854049,1471.146626,1868.356215
112,2024-05-04,4,0,0,1471.146626,1868.356215
112,2024-05-05,5,0,0,1471.146626,1868.356215
112,2024-05-06,6,5055.826653,6283.936516,6526.973279,8152.292731
112,2024-05-07,7,5055.826653,6283.936516,11582.79993,14436.22925
112,2024-05-08,8,5055.826653,6283.936516,16638.62658,20720.16576
112,2024-05-09,9,5055.826653,6283.936516,21694.45324,27004.10228
112,2024-05-10,10,5055.826653,6283.936516,26750.27989,33288.03879
112,2024-05-11,11,0,0,26750.27989,33288.03879
112,2024-05-12,12,0,0,26750.27989,33288.03879
112,2024-05-13,13,5055.826653,6283.936516,31806.10654,39571.97531
112,2024-05-14,14,5055.826653,6283.936516,36861.9332,45855.91183
112,2024-05-15,15,5055.826653,6283.936516,41917.75985,52139.84834
112,2024-05-16,16,5055.826653,6283.936516,46973.5865,58423.78486
112,2024-05-17,17,5055.826653,6283.936516,52029.41316,64707.72137
112,2024-05-18,18,0,0,52029.41316,64707.72137
112,2024-05-19,19,0,0,52029.41316,64707.72137
112,2024-05-20,20,5055.826653,6283.936516,57085.23981,70991.65789
112,2024-05-21,21,5055.826653,6283.936516,62141.06646,77275.59441
112,2024-05-22,22,5055.826653,6283.936516,67196.89312,83559.53092
112,2024-05-23,23,5055.826653,6283.936516,72252.71977,89843.46744
112,2024-05-24,24,5055.826653,6283.936516,77308.54642,96127.40396
112,2024-05-25,25,0,0,77308.54642,96127.40396
112,2024-05-26,26,0,0,77308.54642,96127.40396
112,2024-05-27,27,5055.826653,6283.936516,82364.37307,102411.3405
112,2024-05-28,28,5055.826653,6283.936516,87420.19973,108695.277
112,2024-05-29,29,7632.894835,9170.25288,95053.09456,117865.5299
112,2024-05-30,30,3067.45039,3509.101769,98120.54495,121374.6316
112,2024-05-31,31,3067.45039,3509.101769,101187.9953,124883.7334
112,2024-06-01,32,0,0,101187.9953,124883.7334
112,2024-06-02,33,0,0,101187.9953,124883.7334
112,2024-06-03,34,3067.45039,3509.101769,104255.4457,128392.8352
112,2024-06-04,35,3067.45039,3509.101769,107322.8961,131901.9369
112,2024-06-05,36,3067.45039,3509.101769,110390.3465,135411.0387
112,2024-06-06,37,3067.45039,3509.101769,113457.7969,138920.1405
112,2024-06-07,38,3067.45039,3509.101769,116525.2473,142429.2422
112,2024-06-08,39,0,0,116525.2473,142429.2422
112,2024-06-09,40,0,0,116525.2473,142429.2422
112,2024-06-10,41,3067.45039,3509.101769,119592.6977,145938.344
112,2024-06-11,42,3067.45039,3509.101769,122660.1481,149447.4458
112,2024-06-12,43,3067.45039,3509.101769,125727.5985,152956.5476
112,2024-06-13,44,3067.45039,3509.101769,128795.0489,156465.6493
112,2024-06-14,45,3067.45039,3509.101769,131862.4992,159974.7511
112,2024-06-15,46,0,0,131862.4992,159974.7511
112,2024-06-16,47,0,0,131862.4992,159974.7511
112,2024-06-17,48,3067.45039,3509.101769,134929.9496,163483.8529
112,2024-06-18,49,3067.45039,3509.101769,137997.4,166992.9546
112,2024-06-19,50,3067.45039,3509.101769,141064.8504,170502.0564
112,2024-06-20,51,3067.45039,3509.101769,144132.3008,174011.1582
112,2024-06-21,52,3067.45039,3509.101769,147199.7512,177520.2599
112,2024-06-22,53,0,0,147199.7512,177520.2599
112,2024-06-23,54,0,0,147199.7512,177520.2599
112,2024-06-24,55,3067.45039,3509.101769,150267.2016,181029.3617
112,2024-06-25,56,3067.45039,3509.101769,153334.652,184538.4635
112,2024-06-26,57,3067.45039,3509.101769,156402.1024,188047.5652
112,2024-06-27,58,3067.45039,3509.101769,159469.5528,191556.667
112,2024-06-28,59,3067.45039,3509.101769,162537.0032,195065.7688
112,2024-06-29,60,0,0,162537.0032,195065.7688
112,2024-06-30,61,0,0,162537.0032,195065.7688
112,2024-07-01,62,3067.45039,3509.101769,165604.4535,198574.8705
112,2024-07-02,63,3067.45039,3509.101769,168671.9039,202083.9723
112,2024-07-03,64,3067.45039,3509.101769,171739.3543,205593.0741
112,2024-07-04,65,3067.45039,3509.101769,174806.8047,209102.1758
112,2024-07-05,66,3067.45039,3509.101769,177874.2551,212611.2776
112,2024-07-06,67,0,0,177874.2551,212611.2776
112,2024-07-07,68,0,0,177874.2551,212611.2776
112,2024-07-08,69,3067.45039,3509.101769,180941.7055,216120.3794
112,2024-07-09,70,7714.168339,9131.630486,188655.8738,225252.0099
112,2024-07-10,71,7714.168339,9131.630486,196370.0422,234383.6404
112,2024-07-11,72,7714.168339,9131.630486,204084.2105,243515.2708
112,2024-07-12,73,7714.168339,9131.630486,211798.3789,252646.9013
112,2024-07-13,74,0,0,211798.3789,252646.9013
112,2024-07-14,75,0,0,211798.3789,252646.9013
112,2024-07-15,76,7714.168339,9131.630486,219512.5472,261778.5318
112,2024-07-16,77,7714.168339,9131.630486,227226.7155,270910.1623
112,2024-07-17,78,7714.168339,9131.630486,234940.8839,280041.7928
112,2024-07-18,79,7714.168339,9131.630486,242655.0522,289173.4233
112,2024-07-19,80,12025.71936,14305.49171,254680.7716,303478.915
112,2024-07-20,81,0,0,254680.7716,303478.915
112,2024-07-21,82,0,0,254680.7716,303478.915
112,2024-07-22,83,12025.71936,14305.49171,266706.4909,317784.4067
112,2024-07-23,84,12025.71936,14305.49171,278732.2103,332089.8984
112,2024-07-24,85,12025.71936,14305.49171,290757.9296,346395.3901
112,2024-07-25,86,12025.71936,14305.49171,302783.649,360700.8818
112,2024-07-26,87,12025.71936,14305.49171,314809.3684,375006.3735
112,2024-07-27,88,0,0,314809.3684,375006.3735
112,2024-07-28,89,0,0,314809.3684,375006.3735
112,2024-07-29,90,12025.71936,14305.49171,326835.0877,389311.8653
112,2024-07-30,91,9448.651178,11419.17535,336283.7389,400731.0406
112,2024-07-31,92,9448.651178,11419.17535,345732.3901,412150.2159
112,2024-08-01,93,9448.651178,11419.17535,355181.0413,423569.3913
112,2024-08-02,94,9448.651178,11419.17535,364629.6924,434988.5666
112,2024-08-03,95,0,0,364629.6924,434988.5666
112,2024-08-04,96,0,0,364629.6924,434988.5666
112,2024-08-05,97,9448.651178,11419.17535,374078.3436,446407.742
112,2024-08-06,98,9448.651178,11419.17535,383526.9948,457826.9173
112,2024-08-07,99,9448.651178,11419.17535,392975.646,469246.0927
112,2024-08-08,100,9448.651178,11419.17535,402424.2971,480665.268
112,2024-08-09,101,9448.651178,11419.17535,411872.9483,492084.4434
112,2024-08-10,102,0,0,411872.9483,492084.4434
112,2024-08-11,103,0,0,411872.9483,492084.4434
112,2024-08-12,104,9448.651178,11419.17535,421321.5995,503503.6187
112,2024-08-13,105,9448.651178,11419.17535,430770.2507,514922.7941
112,2024-08-14,106,9448.651178,11419.17535,440218.9019,526341.9694
112,2024-08-15,107,9448.651178,11419.17535,449667.553,537761.1448
112,2024-08-16,108,9448.651178,11419.17535,459116.2042,549180.3201
112,2024-08-17,109,0,0,459116.2042,549180.3201
112,2024-08-18,110,0,0,459116.2042,549180.3201
112,2024-08-19,111,9448.651178,11419.17535,468564.8554,560599.4955
112,2024-08-20,112,9448.651178,11419.17535,478013.5066,572018.6708
112,2024-08-21,113,9448.651178,11419.17535,487462.1577,583437.8462
112,2024-08-22,114,9448.651178,11419.17535,496910.8089,594857.0215
112,2024-08-23,115,9448.651178,11419.17535,506359.4601,606276.1969
112,2024-08-24,116,0,0,506359.4601,606276.1969
112,2024-08-25,117,0,0,506359.4601,606276.1969
112,2024-08-26,118,9448.651178,11419.17535,515808.1113,617695.3722
112,2024-08-27,119,9448.651178,11419.17535,525256.7625,629114.5475
112,2024-08-28,120,9448.651178,11419.17535,534705.4136,640533.7229
112,2024-08-29,121,9448.651178,11419.17535,544154.0648,651952.8982
112,2024-08-30,122,9448.651178,11419.17535,553602.716,663372.0736
112,2024-08-31,123,0,0,553602.716,663372.0736
112,2024-09-01,124,0,0,553602.716,663372.0736
112,2024-09-02,125,4801.933229,5796.646629,558404.6492,669168.7202
112,2024-09-03,126,4801.933229,5796.646629,563206.5824,674965.3668
112,2024-09-04,127,4801.933229,5796.646629,568008.5157,680762.0135
112,2024-09-05,128,4801.933229,5796.646629,572810.4489,686558.6601
112,2024-09-06,129,4801.933229,5796.646629,577612.3821,692355.3067
112,2024-09-07,130,0,0,577612.3821,692355.3067
112,2024-09-08,131,0,0,577612.3821,692355.3067
112,2024-09-09,132,4801.933229,5796.646629,582414.3154,698151.9534
112,2024-09-10,133,4801.933229,5796.646629,587216.2486,703948.6
112,2024-09-11,134,4801.933229,5796.646629,592018.1818,709745.2466
112,2024-09-12,135,4801.933229,5796.646629,596820.115,715541.8933
112,2024-09-13,136,4801.933229,5796.646629,601622.0483,721338.5399
112,2024-09-14,137,0,0,601622.0483,721338.5399
112,2024-09-15,138,0,0,601622.0483,721338.5399
112,2024-09-16,139,4801.933229,5796.646629,606423.9815,727135.1865
112,2024-09-17,140,4801.933229,5796.646629,611225.9147,732931.8331
112,2024-09-18,141,4801.933229,5796.646629,616027.848,738728.4798
112,2024-09-19,142,4801.933229,5796.646629,620829.7812,744525.1264
112,2024-09-20,143,4801.933229,5796.646629,625631.7144,750321.773
112,2024-09-21,144,0,0,625631.7144,750321.773
112,2024-09-22,145,0,0,625631.7144,750321.773
112,2024-09-23,146,4801.933229,5796.646629,630433.6477,756118.4197
112,2024-09-24,147,4801.933229,5796.646629,635235.5809,761915.0663
112,2024-09-25,148,4801.933229,5796.646629,640037.5141,767711.7129
112,2024-09-26,149,4801.933229,5796.646629,644839.4473,773508.3595
112,2024-09-27,150,4801.933229,5796.646629,649641.3806,779305.0062
112,2024-09-28,151,0,0,649641.3806,779305.0062
112,2024-09-29,152,0,0,649641.3806,779305.0062
112,2024-09-30,153,4801.933229,5796.646629,654443.3138,785101.6528
112,2024-10-01,154,4801.933229,5796.646629,659245.247,790898.2994
112,2024-10-02,155,4801.933229,5796.646629,664047.1803,796694.9461
112,2024-10-03,156,4801.933229,5796.646629,668849.1135,802491.5927
112,2024-10-04,157,4801.933229,5796.646629,673651.0467,808288.2393
112,2024-10-05,158,0,0,673651.0467,808288.2393
112,2024-10-06,159,0,0,673651.0467,808288.2393
112,2024-10-07,160,4801.933229,5796.646629,678452.9799,814084.886
112,2024-10-08,161,4801.933229,5796.646629,683254.9132,819881.5326
112,2024-10-09,162,4801.933229,5796.646629,688056.8464,825678.1792
112,2024-10-10,163,4801.933229,5796.646629,692858.7796,831474.8258
112,2024-10-11,164,4801.933229,5796.646629,697660.7129,837271.4725
112,2024-10-12,165,0,0,697660.7129,837271.4725
112,2024-10-13,166,0,0,697660.7129,837271.4725
112,2024-10-14,167,4801.933229,5796.646629,702462.6461,843068.1191
112,2024-10-15,168,4801.933229,5796.646629,707264.5793,848864.7657
112,2024-10-16,169,4801.933229,5796.646629,712066.5125,854661.4124
112,2024-10-17,170,4801.933229,5796.646629,716868.4458,860458.059
112,2024-10-18,171,4801.933229,5796.646629,721670.379,866254.7056
112,2024-10-19,172,0,0,721670.379,866254.7056
112,2024-10-20,173,0,0,721670.379,866254.7056
112,2024-10-21,174,4801.933229,5796.646629,726472.3122,872051.3522
112,2024-10-22,175,4801.933229,5796.646629,731274.2455,877847.9989
112,2024-10-23,176,4801.933229,5796.646629,736076.1787,883644.6455
112,2024-10-24,177,4801.933229,5796.646629,740878.1119,889441.2921
112,2024-10-25,178,4801.933229,5796.646629,745680.0451,895237.9388
112,2024-10-26,179,0,0,745680.0451,895237.9388
112,2024-10-27,180,0,0,745680.0451,895237.9388
112,2024-10-28,181,4801.933229,5796.646629,750481.9784,901034.5854
112,2024-10-29,182,4801.933229,5796.646629,755283.9116,906831.232
112,2024-10-30,183,4801.933229,5796.646629,760085.8448,912627.8787
112,2024-10-31,184,4801.933229,5796.646629,764887.7781,918424.5253
112,2024-11-01,185,4801.933229,5796.646629,769689.7113,924221.1719
112,2024-11-02,186,0,0,769689.7113,924221.1719
112,2024-11-03,187,0,0,769689.7113,924221.1719
112,2024-11-04,188,4801.933229,5796.646629,774491.6445,930017.8185
112,2024-11-05,189,4801.933229,5796.646629,779293.5778,935814.4652
112,2024-11-06,190,4801.933229,5796.646629,784095.511,941611.1118
112,2024-11-07,191,4801.933229,5796.646629,788897.4442,947407.7584
112,2024-11-08,192,4801.933229,5796.646629,793699.3774,953204.4051
112,2024-11-09,193,0,0,793699.3774,953204.4051
112,2024-11-10,194,0,0,793699.3774,953204.4051
112,2024-11-11,195,4801.933229,5796.646629,798501.3107,959001.0517
112,2024-11-12,196,4801.933229,5796.646629,803303.2439,964797.6983
112,2024-11-13,197,4801.933229,5796.646629,808105.1771,970594.3449
112,2024-11-14,198,4801.933229,5796.646629,812907.1104,976390.9916
112,2024-11-15,199,4801.933229,5796.646629,817709.0436,982187.6382
112,2024-11-16,200,0,0,817709.0436,982187.6382
112,2024-11-17,201,0,0,817709.0436,982187.6382
112,2024-11-18,202,4801.933229,5796.646629,822510.9768,987984.2848
112,2024-11-19,203,4801.933229,5796.646629,827312.91,993780.9315
112,2024-11-20,204,4801.933229,5796.646629,832114.8433,999577.5781
112,2024-11-21,205,4801.933229,5796.646629,836916.7765,1005374.225
112,2024-11-22,206,4801.933229,5796.646629,841718.7097,1011170.871
112,2024-11-23,207,0,0,841718.7097,1011170.871
112,2024-11-24,208,0,0,841718.7097,1011170.871
112,2024-11-25,209,4801.933229,5796.646629,846520.643,1016967.518
112,2024-11-26,210,4801.933229,5796.646629,851322.5762,1022764.165
112,2024-11-27,211,4801.933229,5796.646629,856124.5094,1028560.811
112,2024-11-28,212,4801.933229,5796.646629,860926.4426,1034357.458
112,2024-11-29,213,4801.933229,5796.646629,865728.3759,1040154.105
112,2024-11-30,214,0,0,865728.3759,1040154.105
112,2024-12-01,215,0,0,865728.3759,1040154.105
112,2024-12-02,216,4801.933229,5796.646629,870530.3091,1045950.751
112,2024-12-03,217,4801.933229,5796.646629,875332.2423,1051747.398
112,2024-12-04,218,490.3822086,622.7854049,875822.6245,1052370.183
112,2024-12-05,219,490.3822086,622.7854049,876313.0067,1052992.969
112,2024-12-06,220,490.3822086,622.7854049,876803.389,1053615.754
112,2024-12-07,221,0,0,876803.389,1053615.754
112,2024-12-08,222,0,0,876803.389,1053615.754
112,2024-12-09,223,490.3822086,622.7854049,877293.7712,1054238.539
112,2024-12-10,224,490.3822086,622.7854049,877784.1534,1054861.325
112,2024-12-11,225,490.3822086,622.7854049,878274.5356,1055484.11
112,2024-12-12,226,490.3822086,622.7854049,878764.9178,1056106.896
112,2024-12-13,227,490.3822086,622.7854049,879255.3,1056729.681
113,2024-04-16,1,441.5263889,556.32325,441.5263889,556.32325
113,2024-04-17,2,441.5263889,556.32325,883.0527778,1112.6465
113,2024-04-18,3,441.5263889,556.32325,1324.579167,1668.96975
113,2024-04-19,4,441.5263889,556.32325,1766.105556,2225.293
113,2024-04-20,5,0,0,1766.105556,2225.293
113,2024-04-21,6,0,0,1766.105556,2225.293
113,2024-04-22,7,3601.526389,4348.32325,5367.631944,6573.61625
113,2024-04-23,8,3601.526389,4348.32325,8969.158333,10921.9395
113,2024-04-24,9,3601.526389,4348.32325,12570.68472,15270.26275
113,2024-04-25,10,3601.526389,4348.32325,16172.21111,19618.586
113,2024-04-26,11,3601.526389,4348.32325,19773.7375,23966.90925
113,2024-04-27,12,0,0,19773.7375,23966.90925
113,2024-04-28,13,0,0,19773.7375,23966.90925
113,2024-04-29,14,3601.526389,4348.32325,23375.26389,28315.2325
113,2024-04-30,15,3601.526389,4348.32325,26976.79028,32663.55575
113,2024-05-01,16,3601.526389,4348.32325,30578.31667,37011.879
113,2024-05-02,17,3601.526389,4348.32325,34179.84306,41360.20225
113,2024-05-03,18,3601.526389,4348.32325,37781.36944,45708.5255
113,2024-05-04,19,0,0,37781.36944,45708.5255
113,2024-05-05,20,0,0,37781.36944,45708.5255
113,2024-05-06,21,3601.526389,4348.32325,41382.89583,50056.84875
113,2024-05-07,22,3601.526389,4348.32325,44984.42222,54405.172
113,2024-05-08,23,3601.526389,4348.32325,48585.94861,58753.49525
113,2024-05-09,24,6673.97415,8127.433996,55259.92276,66880.92925
113,2024-05-10,25,3513.97415,4335.433996,58773.89691,71216.36324
113,2024-05-11,26,0,0,58773.89691,71216.36324
113,2024-05-12,27,0,0,58773.89691,71216.36324
113,2024-05-13,28,3513.97415,4335.433996,62287.87106,75551.79724
113,2024-05-14,29,3513.97415,4335.433996,65801.84521,79887.23124
113,2024-05-15,30,3513.97415,4335.433996,69315.81936,84222.66523
113,2024-05-16,31,3513.97415,4335.433996,72829.79351,88558.09923
113,2024-05-17,32,3513.97415,4335.433996,76343.76766,92893.53322
113,2024-05-18,33,0,0,76343.76766,92893.53322
113,2024-05-19,34,0,0,76343.76766,92893.53322
113,2024-05-20,35,3513.97415,4335.433996,79857.74181,97228.96722
113,2024-05-21,36,3513.97415,4335.433996,83371.71596,101564.4012
113,2024-05-22,37,3513.97415,4335.433996,86885.69011,105899.8352
113,2024-05-23,38,3513.97415,4335.433996,90399.66426,110235.2692
113,2024-05-24,39,3513.97415,4335.433996,93913.63841,114570.7032
113,2024-05-25,40,0,0,93913.63841,114570.7032
113,2024-05-26,41,0,0,93913.63841,114570.7032
113,2024-05-27,42,3513.97415,4335.433996,97427.61256,118906.1372
113,2024-05-28,43,3513.97415,4335.433996,100941.5867,123241.5712
113,2024-05-29,44,3513.97415,4335.433996,104455.5609,127577.0052
113,2024-05-30,45,3513.97415,4335.433996,107969.535,131912.4392
113,2024-05-31,46,3513.97415,4335.433996,111483.5092,136247.8732
113,2024-06-01,47,0,0,111483.5092,136247.8732
113,2024-06-02,48,0,0,111483.5092,136247.8732
113,2024-06-03,49,3513.97415,4335.433996,114997.4833,140583.3072
113,2024-06-04,50,3513.97415,4335.433996,118511.4575,144918.7412
113,2024-06-05,51,3513.97415,4335.433996,122025.4316,149254.1752
113,2024-06-06,52,3513.97415,4335.433996,125539.4058,153589.6092
113,2024-06-07,53,3513.97415,4335.433996,129053.3799,157925.0432
113,2024-06-08,54,0,0,129053.3799,157925.0432
113,2024-06-09,55,0,0,129053.3799,157925.0432
113,2024-06-10,56,3513.97415,4335.433996,132567.3541,162260.4772
113,2024-06-11,57,3513.97415,4335.433996,136081.3282,166595.9112
113,2024-06-12,58,3513.97415,4335.433996,139595.3024,170931.3452
113,2024-06-13,59,3513.97415,4335.433996,143109.2765,175266.7792
113,2024-06-14,60,3513.97415,4335.433996,146623.2507,179602.2131
113,2024-06-15,61,0,0,146623.2507,179602.2131
113,2024-06-16,62,0,0,146623.2507,179602.2131
113,2024-06-17,63,3513.97415,4335.433996,150137.2248,183937.6471
113,2024-06-18,64,3513.97415,4335.433996,153651.199,188273.0811
113,2024-06-19,65,3513.97415,4335.433996,157165.1731,192608.5151
113,2024-06-20,66,3513.97415,4335.433996,160679.1473,196943.9491
113,2024-06-21,67,3513.97415,4335.433996,164193.1214,201279.3831
113,2024-06-22,68,0,0,164193.1214,201279.3831
113,2024-06-23,69,0,0,164193.1214,201279.3831
113,2024-06-24,70,3513.97415,4335.433996,167707.0956,205614.8171
113,2024-06-25,71,3513.97415,4335.433996,171221.0697,209950.2511
113,2024-06-26,72,3513.97415,4335.433996,174735.0439,214285.6851
113,2024-06-27,73,3513.97415,4335.433996,178249.018,218621.1191
113,2024-06-28,74,3513.97415,4335.433996,181762.9922,222956.5531
113,2024-06-29,75,0,0,181762.9922,222956.5531
113,2024-06-30,76,0,0,181762.9922,222956.5531
113,2024-07-01,77,3513.97415,4335.433996,185276.9663,227291.9871
113,2024-07-02,78,3513.97415,4335.433996,188790.9405,231627.4211
113,2024-07-03,79,3513.97415,4335.433996,192304.9146,235962.8551
113,2024-07-04,80,3513.97415,4335.433996,195818.8888,240298.2891
113,2024-07-05,81,3513.97415,4335.433996,199332.8629,244633.7231
113,2024-07-06,82,0,0,199332.8629,244633.7231
113,2024-07-07,83,0,0,199332.8629,244633.7231
113,2024-07-08,84,3513.97415,4335.433996,202846.8371,248969.1571
113,2024-07-09,85,3513.97415,4335.433996,206360.8112,253304.5911
113,2024-07-10,86,3513.97415,4335.433996,209874.7854,257640.0251
113,2024-07-11,87,3513.97415,4335.433996,213388.7595,261975.4591
113,2024-07-12,88,3513.97415,4335.433996,216902.7337,266310.8931
113,2024-07-13,89,0,0,216902.7337,266310.8931
113,2024-07-14,90,0,0,216902.7337,266310.8931
113,2024-07-15,91,3513.97415,4335.433996,220416.7078,270646.3271
113,2024-07-16,92,3513.97415,4335.433996,223930.682,274981.7611
113,2024-07-17,93,3513.97415,4335.433996,227444.6561,279317.1951
113,2024-07-18,94,3513.97415,4335.433996,230958.6303,283652.6291
113,2024-07-19,95,3513.97415,4335.433996,234472.6044,287988.0631
113,2024-07-20,96,0,0,234472.6044,287988.0631
113,2024-07-21,97,0,0,234472.6044,287988.0631
113,2024-07-22,98,7417.97415,9293.513996,241890.5786,297281.5771
113,2024-07-23,99,7417.97415,9293.513996,249308.5527,306575.091
113,2024-07-24,100,7417.97415,9293.513996,256726.5269,315868.605
113,2024-07-25,101,7417.97415,9293.513996,264144.501,325162.119
113,2024-07-26,102,7417.97415,9293.513996,271562.4752,334455.633
113,2024-07-27,103,0,0,271562.4752,334455.633
113,2024-07-28,104,0,0,271562.4752,334455.633
113,2024-07-29,105,7417.97415,9293.513996,278980.4493,343749.147
113,2024-07-30,106,12396.99054,15467.49432,291377.4399,359216.6414
113,2024-07-31,107,12396.99054,15467.49432,303774.4304,374684.1357
113,2024-08-01,108,12396.99054,15467.49432,316171.4209,390151.63
113,2024-08-02,109,12396.99054,15467.49432,328568.4115,405619.1243
113,2024-08-03,110,0,0,328568.4115,405619.1243
113,2024-08-04,111,0,0,328568.4115,405619.1243
113,2024-08-05,112,12396.99054,15467.49432,340965.402,421086.6187
113,2024-08-06,113,12396.99054,15467.49432,353362.3926,436554.113
113,2024-08-07,114,12396.99054,15467.49432,365759.3831,452021.6073
